trip_id,person_id,household_id,age,sex,employment,purpose,mode,duration_min,distance_km,num_persons,household_income,car_ownership
2174253742,2174253742,217425374,16-17 years,Woman,Studying at school,,,,,2,0.9085998630188142,None
2174253751,2174253751,217425375,36-45 years,Woman,Housewife/ houseman,Domicile,Car as passenger,150.0,37.5,4,0.8182308142103268,One
2174253752,2174253752,217425375,36-45 years,Man,Working at full time job(s),Domicile,Car as driver,90.0,22.5,4,1.226524444430224,One
2174253753,2174253753,217425375,18-24 years,Man,Student (of university or vocational college),Sport and body-care activities,Bus (local bus),60.0,15.0,4,1.3467554790918572,None
2174253754,2174253754,217425375,16-17 years,Woman,Studying at school,Courses/clubs/sections/other educational facilities,Bus (local bus),10.0,2.5,4,0.9085998630188142,None
2174253761,2174253761,217425376,46-55 years,Woman,"Unemployed, searching for job",,,,,3,0.8987541627278769,None
2174253762,2174253762,217425376,56-65 years,Man,"Unemployed, searching for job",,,,,3,0.9454076260111136,None
2174253763,2174253763,217425376,25-35 years,Woman,Housewife/ houseman,,,,,3,1.0405488309535824,None
2174253771,2174253771,217425377,36-45 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),50.0,12.5,4,0.8182308142103268,One
2174253772,2174253772,217425377,46-55 years,Man,Working at full time job(s),Usual workplace,Car as driver,30.0,7.5,4,1.318947547664047,One
2174253773,2174253773,217425377,25-35 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),60.0,15.0,4,1.0405488309535824,None
2174253774,2174253774,217425377,18-24 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),60.0,15.0,4,1.1680184442194046,None
2174253781,2174253781,217425378,25-35 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),60.0,15.0,5,1.0405488309535824,None
2174253782,2174253782,217425378,18-24 years,Man,Both studying and working,Usual workplace,Bus (local bus),60.0,15.0,5,1.3467554790918572,None
2174253783,2174253783,217425378,46-55 years,Woman,Working at full time job(s),Usual workplace,Car as driver,30.0,7.5,5,0.8987541627278769,One
2174253784,2174253784,217425378,56-65 years,Man,Working at full time job(s),Usual workplace,Marshrutka (local),60.0,15.0,5,0.9454076260111136,None
2174253785,2174253785,217425378,66 and more,Woman,"Retired, not working",,,,,5,0.5761899646958017,None
2174253791,2174253791,217425379,36-45 years,Woman,Housewife/ houseman,Big shopping (in shopping malls / supermarkets / big markets / bazar),Marshrutka (local),10.0,2.5,2,0.8182308142103268,None
2174253792,2174253792,217425379,36-45 years,Man,Working at full time job(s),Usual workplace,Marshrutka (local),70.0,17.5,2,1.226524444430224,None
2174259851,2174259851,217425985,18-24 years,Man,Both studying and working,University,Bus (local bus),40.0,10.0,1,1.3467554790918572,One
2174259861,2174259861,217425986,36-45 years,Woman,"Unemployed, not searching for job",,,,,1,0.8182308142103268,None
2174259871,2174259871,217425987,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2174259881,2174259881,217425988,66 and more,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),45.0,11.25,1,0.5761899646958017,One
2174259891,2174259891,217425989,25-35 years,Man,Working at part time job(s),Usual workplace,Car as driver,20.0,5.0,1,1.5166038838578633,One
2174259901,2174259901,217425990,56-65 years,Woman,"Retired, not working","Daily needs shopping (in small nearby stores, on street markets etc)",Marshrutka (local),40.0,10.0,5,0.6254296922541548,None
2174259903,2174259903,217425990,46-55 years,Man,Self-employed,Usual workplace,Marshrutka (local),50.0,12.5,5,1.318947547664047,None
2174259904,2174259904,217425990,36-45 years,Woman,Working at part time job(s),,,,,5,0.8182308142103268,None
2174259905,2174259905,217425990,36-45 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),90.0,22.5,5,0.8182308142103268,None
2174259906,2174259906,217425990,16-17 years,Man,Studying at school,Secondary School,Bus (local bus),20.0,5.0,5,0.9712376361785787,None
2174259911,2174259911,217425991,25-35 years,Man,"Unemployed, searching for job",,,,,1,1.5166038838578633,None
2174259921,2174259921,217425992,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2174259922,2174259922,217425992,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2174259931,2174259931,217425993,36-45 years,Man,Working at full time job(s),Usual workplace,Car as driver,30.0,7.5,1,1.226524444430224,One
2174259941,2174259941,217425994,46-55 years,Woman,"Unemployed, not searching for job",,,,,3,0.8987541627278769,None
2174259942,2174259942,217425994,18-24 years,Man,"Unemployed, searching for job",,,,,3,1.3467554790918572,None
2174259943,2174259943,217425994,14-15 years,Woman,Studying at school,Health center/Doctor,Bus (local bus),15.0,3.75,3,0.6792175002843309,None
2174259951,2174259951,217425995,56-65 years,Woman,"Retired, but working",Usual workplace,Bus (local bus),25.0,6.25,1,0.6254296922541548,None
2174340761,2174340761,217434076,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2174340762,2174340762,217434076,46-55 years,Man,Working at full time job(s),Usual workplace,Marshrutka (local),50.0,12.5,2,1.318947547664047,None
2174341251,2174341251,217434125,25-35 years,Woman,"Unemployed, searching for job",,,,,2,1.0405488309535824,None
2174341252,2174341252,217434125,25-35 years,Man,"Unemployed, searching for job","Visiting home of other people (parents, relatives, friends etc)",Marshrutka (local),45.0,11.25,2,1.5166038838578633,None
2174344781,2174344781,217434478,56-65 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),25.0,6.25,3,0.6254296922541548,One
2174344782,2174344782,217434478,56-65 years,Man,Working at full time job(s),Usual workplace,Bus (local bus),60.0,15.0,3,0.9454076260111136,One
2174344785,2174344785,217434478,25-35 years,Woman,In maternity leave,Big shopping (in shopping malls / supermarkets / big markets / bazar),Car as passenger,15.0,3.75,3,1.0405488309535824,One
2174347001,2174347001,217434700,46-55 years,Woman,Working at full time job(s),Usual workplace,Walking,10.0,2.5,3,0.8987541627278769,None
2174347002,2174347002,217434700,46-55 years,Man,Working at full time job(s),Usual workplace,Car as driver,25.0,6.25,3,1.318947547664047,One
2174347003,2174347003,217434700,14-15 years,Woman,Studying at school,Secondary School,Bus (local bus),10.0,2.5,3,0.6792175002843309,One
2174349581,2174349581,217434958,36-45 years,Woman,Housewife/ houseman,Accompanying/picking kids to/from school,Bus (local bus),10.0,2.5,4,0.8182308142103268,One
2174349582,2174349582,217434958,36-45 years,Man,Working at full time job(s),Usual workplace,Car as driver,25.0,6.25,4,1.226524444430224,One
2174349583,2174349583,217434958,56-65 years,Woman,"Retired, not working",,,,,4,0.6254296922541548,None
2174349584,2174349584,217434958,16-17 years,Man,Studying at school,Secondary School,Bus (local bus),10.0,2.5,4,0.9712376361785787,One
2174359771,2174359771,217435977,18-24 years,Man,Working at full time job(s),Health center/Doctor,Marshrutka (local),60.0,15.0,2,1.3467554790918572,None
2174359772,2174359772,217435977,18-24 years,Woman,Working at full time job(s),Not usual workplace/ on some work tasks,Marshrutka (local),60.0,15.0,2,1.1680184442194046,None
2174367211,2174367211,217436721,25-35 years,Man,Working at full time job(s),"Having a promenade around the city, in park etc (in this case in address question – state address of start of promena","Two wheels personal motor vehicle (motorcycle, moped etc.)",30.0,7.5,2,1.5166038838578633,None
2174367212,2174367212,217436721,18-24 years,Woman,"Unemployed, not searching for job",University,Bus (local bus),65.0,16.25,2,1.1680184442194046,None
2174382291,2174382291,217438229,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2174382301,2174382301,217438230,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2174382311,2174382311,217438231,56-65 years,Woman,Housewife/ houseman,,,,,2,0.6254296922541548,None
2174382312,2174382312,217438231,36-45 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),20.0,5.0,2,0.8182308142103268,None
2174382321,2174382321,217438232,36-45 years,Woman,Working at full time job(s),Secondary School,Marshrutka (local),30.0,7.5,2,0.8182308142103268,None
2174382322,2174382322,217438232,36-45 years,Man,Working at full time job(s),Secondary School,Marshrutka (local),30.0,7.5,2,1.226524444430224,None
2174382331,2174382331,217438233,66 and more,Man,"Retired, not working",Usual workplace,Bus (local bus),40.0,10.0,1,0.6578800871293811,None
2174384361,2174384361,217438436,36-45 years,Woman,Housewife/ houseman,Church/other service,Car as driver,60.0,15.0,1,0.8182308142103268,One
2174384371,2174384371,217438437,25-35 years,Woman,Working at part time job(s),Usual workplace,Marshrutka (local),60.0,15.0,1,1.0405488309535824,None
2174384381,2174384381,217438438,36-45 years,Man,"Unemployed, searching for job","Visiting home of other people (parents, relatives, friends etc)",Taxi passenger,60.0,15.0,1,1.226524444430224,None
2174390041,2174390041,217439004,25-35 years,Woman,Working at full time job(s),Health center/Doctor,Marshrutka (local),50.0,12.5,2,1.0405488309535824,None
2174390042,2174390042,217439004,36-45 years,Man,Working at full time job(s),,,,,2,1.226524444430224,None
2174390051,2174390051,217439005,25-35 years,Woman,Working at part time job(s),Usual workplace,Car as driver,45.0,11.25,5,1.0405488309535824,One
2174390052,2174390052,217439005,36-45 years,Man,Working at full time job(s),Not usual workplace/ on some work tasks,Car as driver,40.0,10.0,5,1.226524444430224,One
2174390053,2174390053,217439005,66 and more,Man,Working at full time job(s),Usual workplace,Car as driver,55.0,13.75,5,0.6578800871293811,One
2174390054,2174390054,217439005,66 and more,Woman,Housewife/ houseman,,,,,5,0.5761899646958017,None
2174390055,2174390055,217439005,18-24 years,Woman,Working at full time job(s),,,,,5,1.1680184442194046,None
2174390061,2174390061,217439006,36-45 years,Woman,Self-employed,Usual workplace,Walking,15.0,3.75,3,0.8182308142103268,None
2174390062,2174390062,217439006,18-24 years,Man,Working at full time job(s),University,Car as driver,70.0,17.5,3,1.3467554790918572,One
2174390063,2174390063,217439006,36-45 years,Man,Working at full time job(s),,,,,3,1.226524444430224,None
2174390071,2174390071,217439007,66 and more,Woman,"Retired, not working",Big shopping (in shopping malls / supermarkets / big markets / bazar),Marshrutka (local),15.0,3.75,1,0.5761899646958017,None
2174390081,2174390081,217439008,66 and more,Woman,"Retired, not working","Daily needs shopping (in small nearby stores, on street markets etc)",Marshrutka (local),60.0,15.0,1,0.5761899646958017,None
2174390091,2174390091,217439009,66 and more,Man,"Retired, not working","Daily needs shopping (in small nearby stores, on street markets etc)",Bus (local bus),30.0,7.5,2,0.6578800871293811,None
2174390092,2174390092,217439009,56-65 years,Woman,"Retired, not working",,,,,2,0.6254296922541548,None
2174390101,2174390101,217439010,18-24 years,Man,Studying at school,"Having a promenade around the city, in park etc (in this case in address question – state address of start of promena",Walking,10.0,2.5,2,1.3467554790918572,None
2174390102,2174390102,217439010,36-45 years,Woman,Housewife/ houseman,Big shopping (in shopping malls / supermarkets / big markets / bazar),Car as driver,30.0,7.5,2,0.8182308142103268,One
2174403141,2174403141,217440314,25-35 years,Woman,Both studying and working,Usual workplace,Bus (local bus),70.0,17.5,1,1.0405488309535824,None
2174403151,2174403151,217440315,66 and more,Woman,"Retired, not working",,,,,3,0.5761899646958017,None
2174403153,2174403153,217440315,25-35 years,Woman,Working at full time job(s),"Having a promenade around the city, in park etc (in this case in address question – state address of start of promena",Car as driver,25.0,6.25,3,1.0405488309535824,One
2174403154,2174403154,217440315,16-17 years,Man,Studying at school,Big shopping (in shopping malls / supermarkets / big markets / bazar),Marshrutka (local),15.0,3.75,3,0.9712376361785787,None
2174403161,2174403161,217440316,56-65 years,Woman,"Retired, not working",Summer house,Car as passenger,70.0,17.5,1,0.6254296922541548,None
2174403171,2174403171,217440317,25-35 years,Woman,Working at full time job(s),Usual workplace,Car as driver,15.0,3.75,2,1.0405488309535824,One
2174403172,2174403172,217440317,14-15 years,Woman,Studying at school,Secondary School,Walking,10.0,2.5,2,0.6792175002843309,One
2174403181,2174403181,217440318,66 and more,Woman,"Retired, but working","Daily needs shopping (in small nearby stores, on street markets etc)",Marshrutka (local),15.0,3.75,2,0.5761899646958017,None
2174403182,2174403182,217440318,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2174403191,2174403191,217440319,46-55 years,Man,Working at full time job(s),Usual workplace,Bus (local bus),50.0,12.5,1,1.318947547664047,None
2174403201,2174403201,217440320,18-24 years,Woman,Both studying and working,,,,,2,1.1680184442194046,None
2174403202,2174403202,217440320,18-24 years,Woman,Both studying and working,University,Bus (local bus),80.0,20.0,2,1.1680184442194046,None
2174403211,2174403211,217440321,66 and more,Man,"Retired, but working",Usual workplace,Bus (local bus),60.0,15.0,2,0.6578800871293811,None
2174403212,2174403212,217440321,66 and more,Woman,"Retired, but working",Usual workplace,Walking,10.0,2.5,2,0.5761899646958017,None
2174403221,2174403221,217440322,56-65 years,Man,Working at both main and side jobs,"Daily needs shopping (in small nearby stores, on street markets etc)",Marshrutka (local),55.0,13.75,2,0.9454076260111136,None
2174403222,2174403222,217440322,56-65 years,Woman,Housewife/ houseman,"Daily needs shopping (in small nearby stores, on street markets etc)",Walking,20.0,5.0,2,0.6254296922541548,None
2174412611,2174412611,217441261,46-55 years,Woman,Working at full time job(s),,,,,4,0.8987541627278769,None
2174412612,2174412612,217441261,56-65 years,Man,"Retired, but working",,,,,4,0.9454076260111136,None
2174412613,2174412613,217441261,16-17 years,Man,Studying at school,Courses/clubs/sections/other educational facilities,Walking,30.0,7.5,4,0.9712376361785787,None
2174412614,2174412614,217441261,14-15 years,Man,Studying at school,,,,,4,0.8838452498329735,None
2174412621,2174412621,217441262,36-45 years,Woman,Working at full time job(s),,,,,1,0.8182308142103268,None
2174412631,2174412631,217441263,66 and more,Woman,"Retired, not working",,,,,3,0.5761899646958017,None
2174412632,2174412632,217441263,46-55 years,Woman,Working at full time job(s),Usual workplace,Metro,40.0,10.0,3,0.8987541627278769,None
